NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR_TAR;PCR;TAR;PERC_PCR_TAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
TARRAGONES;36;2020-10-24;2020-10-30;Si;;;598.8023;266.1343;4;12840.9846;193;0;2.1978;0;0;2
TARRAGONES;36;2020-10-23;2020-10-29;No;861.235;1.081;796.7018;404.1521;1045;2965.5871;6842;826;13.8534;68;10;6
TARRAGONES;36;2020-10-23;2020-10-29;Si;;;731.8695;332.6679;5;5721.8895;85;1;6.4103;0;0;3
TARRAGONES;36;2020-10-22;2020-10-28;No;911.37;1.17707;774.2703;401.4448;1038;2953.5979;6984;653;13.8772;62;8;7
TARRAGONES;36;2020-10-22;2020-10-28;Si;;;731.8695;332.6679;5;6054.5575;90;1;6.0241;1;0;2
TARRAGONES;36;2020-10-21;2020-10-27;No;980.283;1.28664;761.8944;426.1967;1102;3073.1031;7515;431;14.1279;62;7;9
TARRAGONES;36;2020-10-21;2020-10-27;Si;;;532.2687;199.6007;3;5389.2215;80;1;4.6154;1;0;1
TARRAGONES;36;2020-10-20;2020-10-26;No;989.826;1.39322;710.4569;420.0088;1086;2950.8906;7349;281;14.3778;62;7;7
TARRAGONES;36;2020-10-20;2020-10-26;Si;;;532.2687;399.2015;6;6187.6247;92;1;8.0000;1;0;1
TARRAGONES;36;2020-10-19;2020-10-25;No;1018.6;1.50499;676.8097;431.9980;1117;2902.9338;7379;127;14.8696;53;6;6
TARRAGONES;36;2020-10-19;2020-10-25;Si;;;532.2687;332.6679;5;6320.6919;94;1;6.5789;1;0;2
TARRAGONES;36;2020-10-18;2020-10-24;No;1097.1;1.63972;669.0748;438.5727;1134;2887.4639;7375;91;14.9327;50;6;5
TARRAGONES;36;2020-10-18;2020-10-24;Si;;;532.2687;332.6679;5;6320.6919;94;1;6.7568;1;0;2
TARRAGONES;36;2020-10-17;2020-10-23;No;1130.74;1.79921;628.4662;417.3015;1079;2854.9770;7329;53;14.2695;52;4;5
TARRAGONES;36;2020-10-17;2020-10-23;Si;;;532.2687;332.6679;5;6586.8263;98;1;6.3291;1;0;2
TARRAGONES;36;2020-10-16;2020-10-22;No;1085.16;1.86808;580.8961;392.5496;1015;2622.1544;6756;24;14.4070;48;4;6
TARRAGONES;36;2020-10-16;2020-10-22;Si;;;532.2687;399.2015;6;6520.2927;98;0;7.6923;1;0;1
TARRAGONES;36;2020-10-15;2020-10-21;No;1018.02;1.82669;557.3045;372.8255;964;2416.4043;6231;17;14.6908;47;5;5
TARRAGONES;36;2020-10-15;2020-10-21;Si;;;532.2687;399.2015;6;6054.5575;91;0;8.2192;0;0;1
TARRAGONES;36;2020-10-14;2020-10-20;No;870.125;1.74678;498.1320;335.6976;868;2112.0332;5454;7;14.6291;43;5;5
TARRAGONES;36;2020-10-14;2020-10-20;Si;;;465.7351;332.6679;5;4258.1503;64;0;9.6154;0;0;1
TARRAGONES;36;2020-10-13;2020-10-19;No;739.192;1.63919;450.9486;290.4480;751;1930.2615;4990;1;13.5412;33;4;5
TARRAGONES;36;2020-10-13;2020-10-19;Si;;;332.6679;133.0671;2;2994.0119;45;0;5.4054;0;0;1
TARRAGONES;36;2020-10-12;2020-10-18;No;625.719;1.54232;405.6991;244.8117;633;1738.4342;4495;0;13.2544;31;5;6
TARRAGONES;36;2020-10-12;2020-10-18;Si;;;399.2015;199.6007;3;2927.4783;44;0;8.3333;0;0;0
TARRAGONES;36;2020-10-11;2020-10-17;No;551.395;1.41863;388.6821;230.5020;596;1728.7655;4470;0;12.8663;26;5;6
TARRAGONES;36;2020-10-11;2020-10-17;Si;;;399.2015;199.6007;3;2927.4783;44;0;7.8947;0;0;0
TARRAGONES;36;2020-10-10;2020-10-16;No;495.799;1.39042;356.5820;211.1646;546;1634.7857;4227;0;12.1183;26;6;5
TARRAGONES;36;2020-10-10;2020-10-16;Si;;;399.2015;199.6007;3;2528.2767;38;0;9.3750;0;0;0
TARRAGONES;36;2020-10-09;2020-10-15;No;461.646;1.41262;326.8024;188.3464;487;1626.2772;4205;0;11.2786;26;6;3
TARRAGONES;36;2020-10-09;2020-10-15;Si;;;266.1343;133.0671;2;2594.8103;39;0;6.2500;0;0;1
TARRAGONES;36;2020-10-08;2020-10-14;No;457.394;1.49704;305.5312;184.4790;477;1528.4298;3952;0;11.0824;22;3;3
TARRAGONES;36;2020-10-08;2020-10-14;Si;;;266.1343;133.0671;2;2927.4783;44;0;5.4054;0;0;1
TARRAGONES;36;2020-10-07;2020-10-13;No;419.916;1.5379;273.0444;162.4343;420;1474.6718;3813;0;10.3107;22;5;2
TARRAGONES;36;2020-10-07;2020-10-13;Si;;;598.8023;133.0671;2;3060.5455;46;0;5.0000;0;0;1
TARRAGONES;36;2020-10-06;2020-10-12;No;416.23;1.62083;256.8009;160.5006;415;1550.4745;4009;0;10.2264;26;5;3
TARRAGONES;36;2020-10-06;2020-10-12;Si;;;598.8023;199.6007;3;4590.8183;69;0;4.6875;0;0;1
TARRAGONES;36;2020-10-05;2020-10-11;No;412.452;1.64577;250.6129;160.8873;416;1666.4990;4309;0;9.4709;23;4;2
TARRAGONES;36;2020-10-05;2020-10-11;Si;;;532.2687;199.6007;3;4790.4191;72;0;4.4118;0;0;1
TARRAGONES;36;2020-10-04;2020-10-10;No;403.115;1.66771;241.7177;158.1801;409;1644.4544;4252;0;9.2606;23;4;2
TARRAGONES;36;2020-10-04;2020-10-10;Si;;;532.2687;199.6007;3;12042.5815;181;0;1.7143;0;0;1
TARRAGONES;36;2020-10-03;2020-10-09;No;367.426;1.5834;232.0490;145.4174;376;1624.3434;4200;0;8.6199;20;4;2
TARRAGONES;36;2020-10-03;2020-10-09;Si;;;532.2687;199.6007;3;13240.1862;199;0;1.5625;0;0;1
TARRAGONES;36;2020-10-02;2020-10-08;No;333.733;1.53272;217.7393;138.4559;358;1621.6362;4193;0;8.2362;16;4;3
TARRAGONES;36;2020-10-02;2020-10-08;Si;;;598.8023;133.0671;2;12774.4510;192;0;1.0811;0;0;0
TARRAGONES;36;2020-10-01;2020-10-07;No;280.122;1.42579;196.4682;121.0522;313;1564.0107;4044;0;7.6690;17;6;3
TARRAGONES;36;2020-10-01;2020-10-07;Si;;;598.8023;133.0671;2;12242.1823;184;0;1.1299;0;0;0
TARRAGONES;36;2020-09-30;2020-10-06;No;251.912;1.38293;182.1585;110.6100;286;1539.2588;3980;0;7.0126;14;4;3
TARRAGONES;36;2020-09-30;2020-10-06;Si;;;598.8023;465.7351;7;13572.8542;204;0;3.5533;0;0;0
TARRAGONES;36;2020-09-29;2020-10-05;No;218.681;1.3242;165.1415;96.3003;249;1425.1680;3685;0;6.6203;13;4;2
TARRAGONES;36;2020-09-29;2020-10-05;Si;;;532.2687;399.2015;6;12375.2495;186;0;3.9326;0;0;0
TARRAGONES;36;2020-09-28;2020-10-04;No;205.399;1.31458;156.2463;89.7256;232;1413.9523;3656;0;6.2605;14;4;2
TARRAGONES;36;2020-09-28;2020-10-04;Si;;;465.7351;332.6679;5;11842.9807;178;0;3.5088;0;0;0
TARRAGONES;36;2020-09-27;2020-10-03;No;195.153;1.26784;153.9258;83.5376;216;1410.4716;3647;0;5.9155;16;4;2
TARRAGONES;36;2020-09-27;2020-10-03;Si;;;532.2687;332.6679;5;4391.2175;66;0;9.8361;0;0;0
TARRAGONES;36;2020-09-26;2020-10-02;No;189.145;1.20459;157.0198;86.6316;224;1440.2512;3724;0;6.0072;20;3;3
TARRAGONES;36;2020-09-26;2020-10-02;Si;;;532.2687;332.6679;5;3127.0791;47;0;13.9535;0;0;0
TARRAGONES;36;2020-09-25;2020-10-01;No;161.47;1.09295;147.7379;79.2834;205;1360.9677;3519;0;5.6675;21;3;2
TARRAGONES;36;2020-09-25;2020-10-01;Si;;;532.2687;465.7351;7;3526.2807;53;0;14.2857;0;0;0
TARRAGONES;36;2020-09-24;2020-09-30;No;150.972;1.07538;140.3896;75.4159;195;1412.0185;3651;0;5.1977;19;2;3
TARRAGONES;36;2020-09-24;2020-09-30;Si;;;532.2687;465.7351;7;5056.5535;76;0;10.0000;0;0;0
TARRAGONES;36;2020-09-23;2020-09-29;No;150.323;1.02555;146.5776;71.5484;185;1279.3638;3308;0;5.7098;19;3;2
TARRAGONES;36;2020-09-23;2020-09-29;Si;;;266.1343;133.0671;2;3459.7471;52;0;4.2553;0;0;0
TARRAGONES;36;2020-09-22;2020-09-28;No;146.82;0.991192;148.1246;68.8412;178;1308.3700;3383;0;5.2407;15;3;2
TARRAGONES;36;2020-09-22;2020-09-28;Si;;;266.1343;133.0671;2;3326.6799;50;0;2.1739;0;0;0
TARRAGONES;36;2020-09-21;2020-09-27;No;144.705;0.947236;152.7656;66.5207;172;1304.1157;3372;0;5.0474;15;3;2
TARRAGONES;36;2020-09-21;2020-09-27;Si;;;332.6679;133.0671;2;3193.6127;48;0;2.2727;0;0;0
TARRAGONES;36;2020-09-20;2020-09-26;No;142.757;0.927437;153.9258;70.3882;182;1286.7120;3327;0;5.3366;15;4;2
TARRAGONES;36;2020-09-20;2020-09-26;Si;;;332.6679;199.6007;3;3326.6799;50;0;4.3478;0;0;0
TARRAGONES;36;2020-09-19;2020-09-25;No;135.195;0.85053;158.9536;70.3882;182;1290.9663;3338;0;5.1767;12;4;2
TARRAGONES;36;2020-09-19;2020-09-25;Si;;;399.2015;199.6007;3;3526.2807;53;0;4.0816;0;0;0
TARRAGONES;36;2020-09-18;2020-09-24;No;136.183;0.884732;153.9258;68.4544;177;1282.4578;3316;0;5.1940;12;4;2
TARRAGONES;36;2020-09-18;2020-09-24;Si;;;266.1343;66.5335;1;3393.2135;51;0;2.0833;0;0;0
TARRAGONES;36;2020-09-17;2020-09-23;No;139.115;0.927071;150.0583;64.9737;168;1241.8492;3211;0;5.4229;13;4;1
TARRAGONES;36;2020-09-17;2020-09-23;Si;;;266.1343;66.5335;1;3326.6799;50;0;2.0833;0;0;0
TARRAGONES;36;2020-09-16;2020-09-22;No;163.337;1.06114;153.9258;75.0291;194;1271.6289;3288;0;6.3015;16;3;2
TARRAGONES;36;2020-09-16;2020-09-22;Si;;;332.6679;133.0671;2;3526.2807;53;0;3.9216;0;0;0
TARRAGONES;36;2020-09-15;2020-09-21;No;172.307;1.14532;150.4451;79.2834;205;1231.0203;3183;0;7.2995;16;3;2
TARRAGONES;36;2020-09-15;2020-09-21;Si;;;332.6679;133.0671;2;4191.6167;63;0;3.3333;0;0;0
TARRAGONES;36;2020-09-14;2020-09-20;No;186.612;1.2404;150.4451;86.2449;223;1161.4055;3003;0;8.1440;15;3;2
TARRAGONES;36;2020-09-14;2020-09-20;Si;;;332.6679;199.6007;3;4923.4863;74;0;4.2254;0;0;0
TARRAGONES;36;2020-09-13;2020-09-19;No;192.974;1.28599;150.0583;83.5376;216;1148.2561;2969;0;7.9859;14;3;2
TARRAGONES;36;2020-09-13;2020-09-19;Si;;;266.1343;133.0671;2;4856.9527;73;0;2.8571;0;0;0
TARRAGONES;36;2020-09-12;2020-09-18;No;201.683;1.34058;150.4451;88.5653;229;1096.8186;2836;0;8.9596;14;2;1
TARRAGONES;36;2020-09-12;2020-09-18;Si;;;266.1343;199.6007;3;4790.4191;72;0;4.4118;0;0;0
TARRAGONES;36;2020-09-11;2020-09-17;No;194.417;1.2443;156.2463;85.4714;221;957.9759;2477;0;9.6447;13;2;1
TARRAGONES;36;2020-09-11;2020-09-17;Si;;;266.1343;199.6007;3;4457.7511;67;0;4.7619;0;0;0
TARRAGONES;36;2020-09-10;2020-09-16;No;182.34;1.15273;158.1801;85.0846;220;909.6323;2352;0;9.4541;16;3;2
TARRAGONES;36;2020-09-10;2020-09-16;Si;;;266.1343;199.6007;3;3326.6799;50;0;6.2500;0;0;0
TARRAGONES;36;2020-09-09;2020-09-15;No;158.915;1.0022;158.5668;78.8966;204;913.8865;2363;0;7.8362;12;4;2
TARRAGONES;36;2020-09-09;2020-09-15;Si;;;266.1343;199.6007;3;4790.4191;72;0;4.4118;0;0;0
TARRAGONES;36;2020-09-08;2020-09-14;No;140.755;0.907594;155.0861;71.1617;184;884.4937;2287;0;6.6636;15;4;2
TARRAGONES;36;2020-09-08;2020-09-14;Si;;;266.1343;199.6007;3;7717.8975;116;0;2.6786;0;0;0
TARRAGONES;36;2020-09-07;2020-09-13;No;124.576;0.823813;151.2186;64.2002;166;923.9420;2389;0;6.1002;15;5;2
TARRAGONES;36;2020-09-07;2020-09-13;Si;;;332.6679;133.0671;2;9115.1031;137;0;1.5152;0;0;0
TARRAGONES;36;2020-09-06;2020-09-12;No;126.198;0.813729;155.0861;66.5207;172;926.6492;2396;0;6.3913;15;4;2
TARRAGONES;36;2020-09-06;2020-09-12;Si;;;332.6679;133.0671;2;9181.6367;138;0;1.5038;0;0;0
TARRAGONES;36;2020-09-05;2020-09-11;No;122.934;0.808818;151.9921;61.8797;160;963.0036;2490;0;5.7179;14;4;2
TARRAGONES;36;2020-09-05;2020-09-11;Si;;;266.1343;66.5335;1;11244.1783;169;0;0.6061;0;0;0
TARRAGONES;36;2020-09-04;2020-09-10;No;140.752;0.892001;157.7933;70.7749;183;1103.3933;2853;0;6.2886;14;4;2
TARRAGONES;36;2020-09-04;2020-09-10;Si;;;332.6679;66.5335;1;11510.3127;173;0;0.5952;0;0;0
TARRAGONES;36;2020-09-03;2020-09-09;No;154.111;0.920275;167.4620;73.0954;189;1090.2438;2819;0;6.6201;10;2;1
TARRAGONES;36;2020-09-03;2020-09-09;Si;;;332.6679;66.5335;1;19228.2102;289;0;0.3546;0;0;0
TARRAGONES;36;2020-09-02;2020-09-08;No;163.485;0.960717;170.1693;79.6701;206;1123.1175;2904;0;7.4859;13;3;0
TARRAGONES;36;2020-09-02;2020-09-08;Si;;;266.1343;66.5335;1;18030.6054;271;0;0.3774;0;0;0
TARRAGONES;36;2020-09-01;2020-09-07;No;174.975;0.97087;180.2247;83.9244;217;1116.1560;2886;0;8.0840;11;3;0
TARRAGONES;36;2020-09-01;2020-09-07;Si;;;266.1343;66.5335;1;15369.2614;231;0;0.8889;1;0;0
TARRAGONES;36;2020-08-31;2020-09-06;No;178.335;0.998081;178.6777;87.0184;225;1049.2485;2713;0;9.1219;11;2;0
TARRAGONES;36;2020-08-31;2020-09-06;Si;;;266.1343;199.6007;3;13439.7870;202;0;1.5306;3;0;0
TARRAGONES;36;2020-08-30;2020-09-05;No;178.261;1.00638;177.1307;88.5653;229;1065.8787;2756;0;8.9691;11;2;0
TARRAGONES;36;2020-08-30;2020-09-05;Si;;;266.1343;199.6007;3;13506.3206;203;0;1.5228;4;0;0
TARRAGONES;36;2020-08-29;2020-09-04;No;201.398;1.15209;174.8102;90.1123;233;1050.0220;2715;0;9.2180;13;2;0
TARRAGONES;36;2020-08-29;2020-09-04;Si;;;266.1343;199.6007;3;11510.3127;173;0;1.7964;4;0;0
TARRAGONES;36;2020-08-28;2020-09-03;No;212.175;1.25254;169.3958;87.0184;225;1027.9773;2658;0;8.9155;14;3;0
TARRAGONES;36;2020-08-28;2020-09-03;Si;;;266.1343;266.1343;4;11909.5143;179;0;2.2989;5;0;0
TARRAGONES;36;2020-08-27;2020-09-02;No;231.266;1.32884;174.0368;94.3666;244;1019.8556;2637;0;9.7978;15;4;0
TARRAGONES;36;2020-08-27;2020-09-02;Si;;;266.1343;266.1343;4;3659.3479;55;0;7.6923;5;0;0
TARRAGONES;36;2020-08-26;2020-09-01;No;225.311;1.34235;167.8488;90.4991;234;991.6230;2564;0;9.2726;12;2;0
TARRAGONES;36;2020-08-26;2020-09-01;Si;;;199.6007;199.6007;3;4856.9527;73;0;4.4118;5;0;0
TARRAGONES;36;2020-08-25;2020-08-31;No;226.729;1.36336;166.3018;96.3003;249;969.5783;2507;0;9.6420;14;2;0
TARRAGONES;36;2020-08-25;2020-08-31;Si;;;199.6007;199.6007;3;3858.9487;58;0;3.7736;4;0;0
TARRAGONES;36;2020-08-24;2020-08-30;No;218.979;1.33855;163.5945;91.6593;237;994.3302;2571;0;8.7025;16;3;0
TARRAGONES;36;2020-08-24;2020-08-30;Si;;;66.5335;66.5335;1;3858.9487;58;0;1.9608;2;0;0
TARRAGONES;36;2020-08-23;2020-08-29;No;213.542;1.30224;163.9813;88.5653;229;990.4627;2561;0;8.5351;17;3;0
TARRAGONES;36;2020-08-23;2020-08-29;Si;;;133.0671;66.5335;1;3725.8815;56;0;2.0833;1;0;0
TARRAGONES;36;2020-08-22;2020-08-28;No;189.427;1.19462;158.5668;84.6979;219;971.8988;2513;0;8.3840;15;3;0
TARRAGONES;36;2020-08-22;2020-08-28;Si;;;133.0671;66.5335;1;3526.2807;53;0;2.2727;1;0;0
TARRAGONES;36;2020-08-21;2020-08-27;No;175.591;1.1266;155.8596;82.3774;213;923.9420;2389;0;8.8010;17;2;0
TARRAGONES;36;2020-08-21;2020-08-27;Si;;;133.0671;0.0000;0;3260.1463;49;0;0.0000;0;0;0
TARRAGONES;36;2020-08-20;2020-08-26;No;165.638;1.12706;146.9644;79.6701;206;922.3950;2385;0;8.2979;15;1;1
TARRAGONES;36;2020-08-20;2020-08-26;Si;;;133.0671;0.0000;0;3459.7471;52;0;0.0000;0;0;0
TARRAGONES;36;2020-08-19;2020-08-25;No;159.24;1.15658;137.6824;77.3496;200;827.2549;2139;0;8.8235;16;1;1
TARRAGONES;36;2020-08-19;2020-08-25;Si;;;133.0671;0.0000;0;2129.0751;32;0;0.0000;0;0;0
TARRAGONES;36;2020-08-18;2020-08-24;No;155.202;1.22722;126.4667;70.0014;181;828.0284;2141;0;8.2185;14;1;1
TARRAGONES;36;2020-08-18;2020-08-24;Si;;;133.0671;0.0000;0;2262.1423;34;0;0.0000;0;0;0
TARRAGONES;36;2020-08-17;2020-08-23;No;165.375;1.35747;121.8257;71.9352;186;850.0730;2198;0;8.4879;13;0;1
TARRAGONES;36;2020-08-17;2020-08-23;Si;;;133.0671;0.0000;0;2328.6759;35;0;0.0000;0;0;0
TARRAGONES;36;2020-08-16;2020-08-22;No;180.228;1.50812;119.5052;75.4159;195;832.6694;2153;0;8.8710;13;0;1
TARRAGONES;36;2020-08-16;2020-08-22;Si;;;133.0671;66.5335;1;2461.7431;37;0;2.9412;1;0;0
TARRAGONES;36;2020-08-15;2020-08-21;No;197.597;1.69741;116.4112;73.8689;191;811.7849;2099;0;8.6006;18;0;1
TARRAGONES;36;2020-08-15;2020-08-21;Si;;;133.0671;66.5335;1;3060.5455;46;0;2.7027;1;0;0
TARRAGONES;36;2020-08-14;2020-08-20;No;204.666;1.86337;109.8365;73.4822;190;781.6186;2021;0;8.3333;15;0;1
TARRAGONES;36;2020-08-14;2020-08-20;Si;;;133.0671;133.0671;2;2927.4783;44;0;5.5556;1;0;0
TARRAGONES;36;2020-08-13;2020-08-19;No;187.599;1.95592;95.9136;67.2942;174;731.7280;1892;0;8.6272;17;0;0
TARRAGONES;36;2020-08-13;2020-08-19;Si;;;133.0671;133.0671;2;4723.8855;71;0;3.7037;1;0;0
TARRAGONES;36;2020-08-12;2020-08-18;No;171.893;1.97537;87.0184;60.3327;156;727.4738;1881;0;7.9651;16;0;0
TARRAGONES;36;2020-08-12;2020-08-18;Si;;;133.0671;133.0671;2;4790.4191;72;0;3.7736;1;0;0
TARRAGONES;36;2020-08-11;2020-08-17;No;158.6;1.96214;80.8304;56.4652;146;670.2350;1733;0;8.0874;14;0;0
TARRAGONES;36;2020-08-11;2020-08-17;Si;;;133.0671;133.0671;2;4324.6839;65;0;4.3478;1;0;0
TARRAGONES;36;2020-08-10;2020-08-16;No;138.995;1.86214;74.6424;49.8905;129;604.1010;1562;0;7.4656;13;0;0
TARRAGONES;36;2020-08-10;2020-08-16;Si;;;133.0671;133.0671;2;4058.5495;61;0;4.6512;1;0;0
TARRAGONES;36;2020-08-09;2020-08-15;No;117.476;1.7558;66.9074;44.0893;114;590.1781;1526;0;7.2289;11;0;0
TARRAGONES;36;2020-08-09;2020-08-15;Si;;;66.5335;66.5335;1;3925.4823;59;0;2.5000;0;0;0
TARRAGONES;36;2020-08-08;2020-08-14;No;101.423;1.52469;66.5207;42.5423;110;585.5371;1514;0;7.1477;5;0;0
TARRAGONES;36;2020-08-08;2020-08-14;Si;;;66.5335;66.5335;1;3393.2135;51;0;2.5641;0;0;0
TARRAGONES;36;2020-08-07;2020-08-13;No;78.2551;1.28064;61.1062;36.3543;94;589.4046;1524;0;6.0870;5;0;0
TARRAGONES;36;2020-08-07;2020-08-13;Si;;;0.0000;0.0000;0;3127.0791;47;0;0.0000;0;0;0
TARRAGONES;36;2020-08-06;2020-08-12;No;58.8076;1.08612;54.1447;28.6193;74;587.4708;1519;0;4.3478;4;0;0
TARRAGONES;36;2020-08-06;2020-08-12;Si;;;0.0000;0.0000;0;1463.7391;22;0;0.0000;0;0;0
TARRAGONES;36;2020-08-05;2020-08-11;No;56.2158;0.988809;56.8520;26.6856;69;580.8961;1502;0;4.3214;4;0;0
TARRAGONES;36;2020-08-05;2020-08-11;Si;;;0.0000;0.0000;0;1463.7391;22;0;0.0000;0;0;0
TARRAGONES;36;2020-08-04;2020-08-10;No;48.5212;0.902585;53.7580;24.3651;63;582.4431;1506;0;4.0623;6;0;0
TARRAGONES;36;2020-08-04;2020-08-10;Si;;;0.0000;0.0000;0;1663.3399;25;0;0.0000;0;0;0
TARRAGONES;36;2020-08-03;2020-08-09;No;46.0594;0.882177;52.2110;24.7519;64;591.3383;1529;0;3.9973;5;0;0
TARRAGONES;36;2020-08-03;2020-08-09;Si;;;0.0000;0.0000;0;1530.2727;23;0;0.0000;0;0;0
TARRAGONES;36;2020-08-02;2020-08-08;No;47.1497;0.923585;51.0507;22.8181;59;594.4323;1537;0;3.5785;5;0;0
TARRAGONES;36;2020-08-02;2020-08-08;Si;;;0.0000;0.0000;0;1463.7391;22;0;0.0000;0;0;0
TARRAGONES;36;2020-08-01;2020-08-07;No;53.1744;1.0416;51.0507;23.9784;62;611.4493;1581;0;3.7371;5;0;0
TARRAGONES;36;2020-08-01;2020-08-07;Si;;;0.0000;0.0000;0;1530.2727;23;0;0.0000;0;0;0
TARRAGONES;36;2020-07-31;2020-08-06;No;60.0332;1.17595;51.0507;24.7519;64;636.5879;1646;0;3.7244;4;0;0
TARRAGONES;36;2020-07-31;2020-08-06;Si;;;0.0000;0.0000;0;1663.3399;25;0;0.0000;0;0;0
TARRAGONES;36;2020-07-30;2020-08-05;No;64.7006;1.28688;50.2772;25.5253;66;647.4169;1674;0;3.9120;3;0;0
TARRAGONES;36;2020-07-30;2020-08-05;Si;;;0.0000;0.0000;0;1729.8735;26;0;0.0000;0;0;0
TARRAGONES;36;2020-07-29;2020-08-04;No;70.5213;1.34077;52.5977;30.1663;78;743.3305;1922;0;4.2576;4;1;0
TARRAGONES;36;2020-07-29;2020-08-04;Si;;;0.0000;0.0000;0;1862.9407;28;0;0.0000;0;0;0
TARRAGONES;36;2020-07-28;2020-08-03;No;71.2108;1.33425;53.3712;29.3928;76;708.9099;1833;0;4.3551;2;1;0
TARRAGONES;36;2020-07-28;2020-08-03;Si;;;0.0000;0.0000;0;1796.4071;27;0;0.0000;0;0;0
TARRAGONES;36;2020-07-27;2020-08-02;No;67.9834;1.3118;51.8242;27.4591;71;678.3567;1754;0;4.3275;2;1;0
TARRAGONES;36;2020-07-27;2020-08-02;Si;;;0.0000;0.0000;0;1929.4743;29;0;0.0000;0;0;0
TARRAGONES;36;2020-07-26;2020-08-01;No;68.4493;1.21224;56.4652;28.2326;73;677.9700;1753;0;4.3326;6;1;0
TARRAGONES;36;2020-07-26;2020-08-01;Si;;;0.0000;0.0000;0;1996.0079;30;0;0.0000;0;0;0
TARRAGONES;36;2020-07-25;2020-07-31;No;58.8216;1.04173;56.4652;27.0723;70;677.5832;1752;0;4.0422;6;1;0
TARRAGONES;36;2020-07-25;2020-07-31;Si;;;0.0000;0.0000;0;1862.9407;28;0;0.0000;0;0;0
TARRAGONES;36;2020-07-24;2020-07-30;No;48.6527;0.867581;56.0785;26.2988;68;658.2458;1702;0;3.8508;18;1;0
TARRAGONES;36;2020-07-24;2020-07-30;Si;;;0.0000;0.0000;0;1929.4743;29;0;0.0000;0;0;0
TARRAGONES;36;2020-07-23;2020-07-29;No;44.2187;0.777785;56.8520;24.7519;64;638.1349;1650;0;3.8366;18;5;0
TARRAGONES;36;2020-07-23;2020-07-29;Si;;;0.0000;0.0000;0;1530.2727;23;0;0.0000;0;0;0
TARRAGONES;36;2020-07-22;2020-07-28;No;40.0904;0.773583;51.8242;22.4314;58;556.1442;1438;0;3.5537;21;4;0
TARRAGONES;36;2020-07-22;2020-07-28;Si;;;0.0000;0.0000;0;1264.1383;19;0;0.0000;0;0;0
TARRAGONES;36;2020-07-21;2020-07-27;No;44.5447;0.872556;51.0507;23.9784;62;558.4647;1444;0;3.8814;21;4;0
TARRAGONES;36;2020-07-21;2020-07-27;Si;;;0.0000;0.0000;0;1264.1383;19;0;0.0000;0;0;0
TARRAGONES;36;2020-07-20;2020-07-26;No;51.8845;0.965149;53.7580;24.3651;63;549.1828;1420;0;3.9427;25;5;0
TARRAGONES;36;2020-07-20;2020-07-26;Si;;;0.0000;0.0000;0;1463.7391;22;0;0.0000;0;0;0
TARRAGONES;36;2020-07-19;2020-07-25;No;58.7891;1.10151;53.3712;28.2326;73;539.9008;1396;0;4.8834;22;5;0
TARRAGONES;36;2020-07-19;2020-07-25;Si;;;0.0000;0.0000;0;1463.7391;22;0;0.0000;0;0;0
TARRAGONES;36;2020-07-18;2020-07-24;No;64.5488;1.23631;52.2110;29.3928;76;517.0826;1337;0;5.4033;22;5;0
TARRAGONES;36;2020-07-18;2020-07-24;Si;;;0.0000;0.0000;0;1463.7391;22;0;0.0000;0;0;0
TARRAGONES;36;2020-07-17;2020-07-23;No;74.5347;1.47116;50.6640;29.7796;77;467.9656;1210;0;6.3078;10;13;0
TARRAGONES;36;2020-07-17;2020-07-23;Si;;;0.0000;0.0000;0;1463.7391;22;0;0.0000;0;0;0
TARRAGONES;36;2020-07-16;2020-07-22;No;78.9749;1.60789;49.1170;32.1001;83;471.4463;1219;0;6.1615;11;9;0
TARRAGONES;36;2020-07-16;2020-07-22;Si;;;66.5335;0.0000;0;1596.8063;24;0;0.0000;0;0;0
TARRAGONES;36;2020-07-15;2020-07-21;No;77.2617;1.72218;44.8628;29.3928;76;450.9486;1166;0;5.9285;6;9;0
TARRAGONES;36;2020-07-15;2020-07-21;Si;;;66.5335;0.0000;0;1596.8063;24;0;0.0000;0;0;0
TARRAGONES;36;2020-07-14;2020-07-20;No;76.2796;1.80948;42.1555;27.0723;70;445.1474;1151;0;5.1891;6;9;0
TARRAGONES;36;2020-07-14;2020-07-20;Si;;;66.5335;0.0000;0;1729.8735;26;0;0.0000;1;0;0
TARRAGONES;36;2020-07-13;2020-07-19;No;76.9284;1.93117;39.8350;29.3928;76;468.3523;1211;0;5.5092;10;8;0
TARRAGONES;36;2020-07-13;2020-07-19;Si;;;66.5335;0.0000;0;2062.5415;31;0;0.0000;1;0;0
TARRAGONES;36;2020-07-12;2020-07-18;No;68.1373;1.93604;35.1941;25.1386;65;458.2969;1185;0;4.5260;9;8;0
TARRAGONES;36;2020-07-12;2020-07-18;Si;;;66.5335;0.0000;0;2062.5415;31;0;0.0000;1;0;0
TARRAGONES;36;2020-07-11;2020-07-17;No;66.9622;2.08604;32.1001;22.8181;59;434.7052;1124;0;4.4184;10;8;0
TARRAGONES;36;2020-07-11;2020-07-17;Si;;;66.5335;0.0000;0;1996.0079;30;0;0.0000;1;0;0
